V4_0,Time_codelist,Time,Geography_codelist,Geography,Age_codelist,Age,Sex_codelist,Sex
329126,Year,2016,E92000001,England,20,20,2,Female
666840,Year,2015,E92000001,England,19,19,0,All
351261,Year,2016,E92000001,England,20,20,1,Male
680387,Year,2016,E92000001,England,20,20,0,All
335864,Year,2013,E92000001,England,20,20,2,Female
349156,Year,2013,E92000001,England,20,20,1,Male
685020,Year,2013,E92000001,England,20,20,0,All
335706,Year,2014,E92000001,England,20,20,2,Female
352883,Year,2014,E92000001,England,20,20,1,Male
688589,Year,2014,E92000001,England,20,20,0,All
345614,Year,2015,E92000001,England,20,20,1,Male
328147,Year,2015,E92000001,England,20,20,2,Female
673761,Year,2015,E92000001,England,20,20,0,All
352981,Year,2016,E92000001,England,21,21,1,Male
332767,Year,2016,E92000001,England,21,21,2,Female
685748,Year,2016,E92000001,England,21,21,0,All
352132,Year,2013,E92000001,England,21,21,2,Female
360479,Year,2013,E92000001,England,21,21,1,Male
712611,Year,2013,E92000001,England,21,21,0,All
340725,Year,2014,E92000001,England,21,21,2,Female
355638,Year,2014,E92000001,England,21,21,1,Male
696363,Year,2014,E92000001,England,21,21,0,All
341451,Year,2015,E92000001,England,21,21,2,Female
360234,Year,2015,E92000001,England,21,21,1,Male
347582,Year,2016,E92000001,England,22,22,2,Female
701685,Year,2015,E92000001,England,21,21,0,All
367954,Year,2016,E92000001,England,22,22,1,Male
715536,Year,2016,E92000001,England,22,22,0,All
362332,Year,2013,E92000001,England,22,22,2,Female
376553,Year,2013,E92000001,England,22,22,1,Male
738885,Year,2013,E92000001,England,22,22,0,All
358814,Year,2014,E92000001,England,22,22,2,Female
366843,Year,2014,E92000001,England,22,22,1,Male
725657,Year,2014,E92000001,England,22,22,0,All
348590,Year,2015,E92000001,England,22,22,2,Female
712095,Year,2015,E92000001,England,22,22,0,All
363505,Year,2015,E92000001,England,22,22,1,Male
354884,Year,2016,E92000001,England,23,23,2,Female
371239,Year,2016,E92000001,England,23,23,1,Male
726123,Year,2016,E92000001,England,23,23,0,All
360560,Year,2013,E92000001,England,23,23,2,Female
374878,Year,2013,E92000001,England,23,23,1,Male
735438,Year,2013,E92000001,England,23,23,0,All
368725,Year,2014,E92000001,England,23,23,2,Female
382818,Year,2014,E92000001,England,23,23,1,Male
751543,Year,2014,E92000001,England,23,23,0,All
366730,Year,2015,E92000001,England,23,23,2,Female
374132,Year,2015,E92000001,England,23,23,1,Male
740862,Year,2015,E92000001,England,23,23,0,All
371506,Year,2016,E92000001,England,24,24,2,Female
380656,Year,2016,E92000001,England,24,24,1,Male
752162,Year,2016,E92000001,England,24,24,0,All
363488,Year,2013,E92000001,England,24,24,2,Female
368296,Year,2013,E92000001,England,24,24,1,Male
731784,Year,2013,E92000001,England,24,24,0,All
365087,Year,2014,E92000001,England,24,24,2,Female
379178,Year,2014,E92000001,England,24,24,1,Male
744265,Year,2014,E92000001,England,24,24,0,All
374871,Year,2015,E92000001,England,24,24,2,Female
388983,Year,2015,E92000001,England,24,24,1,Male
763854,Year,2015,E92000001,England,24,24,0,All
378618,Year,2016,E92000001,England,25,25,2,Female
394936,Year,2016,E92000001,England,25,25,1,Male
773554,Year,2016,E92000001,England,25,25,0,All
371458,Year,2013,E92000001,England,25,25,2,Female
371677,Year,2013,E92000001,England,25,25,1,Male
743135,Year,2013,E92000001,England,25,25,0,All
367148,Year,2014,E92000001,England,25,25,2,Female
372533,Year,2014,E92000001,England,25,25,1,Male
739681,Year,2014,E92000001,England,25,25,0,All
369929,Year,2015,E92000001,England,25,25,2,Female
384666,Year,2015,E92000001,England,25,25,1,Male
754595,Year,2015,E92000001,England,25,25,0,All
373739,Year,2016,E92000001,England,26,26,2,Female
389874,Year,2016,E92000001,England,26,26,1,Male
763613,Year,2016,E92000001,England,26,26,0,All
367539,Year,2013,E92000001,England,26,26,2,Female
729067,Year,2013,E92000001,England,26,26,0,All
361528,Year,2013,E92000001,England,26,26,1,Male
374719,Year,2014,E92000001,England,26,26,2,Female
375527,Year,2014,E92000001,England,26,26,1,Male
750246,Year,2014,E92000001,England,26,26,0,All
371857,Year,2015,E92000001,England,26,26,2,Female
377359,Year,2015,E92000001,England,26,26,1,Male
749216,Year,2015,E92000001,England,26,26,0,All
375109,Year,2016,E92000001,England,27,27,2,Female
382347,Year,2016,E92000001,England,27,27,1,Male
757456,Year,2016,E92000001,England,27,27,0,All
368834,Year,2013,E92000001,England,27,27,2,Female
370601,Year,2013,E92000001,England,27,27,1,Male
739435,Year,2013,E92000001,England,27,27,0,All
370547,Year,2014,E92000001,England,27,27,2,Female
364438,Year,2014,E92000001,England,27,27,1,Male
734985,Year,2014,E92000001,England,27,27,0,All
379320,Year,2015,E92000001,England,27,27,2,Female
380036,Year,2015,E92000001,England,27,27,1,Male
759356,Year,2015,E92000001,England,27,27,0,All
382558,Year,2016,E92000001,England,28,28,2,Female
384484,Year,2016,E92000001,England,28,28,1,Male
767042,Year,2016,E92000001,England,28,28,0,All
371029,Year,2013,E92000001,England,28,28,2,Female
372939,Year,2013,E92000001,England,28,28,1,Male
371259,Year,2014,E92000001,England,28,28,2,Female
743968,Year,2013,E92000001,England,28,28,0,All
373158,Year,2014,E92000001,England,28,28,1,Male
744417,Year,2014,E92000001,England,28,28,0,All
374487,Year,2015,E92000001,England,28,28,2,Female
368057,Year,2015,E92000001,England,28,28,1,Male
742544,Year,2015,E92000001,England,28,28,0,All
377347,Year,2016,E92000001,England,29,29,2,Female
372575,Year,2016,E92000001,England,29,29,1,Male
749922,Year,2016,E92000001,England,29,29,0,All
365848,Year,2013,E92000001,England,29,29,2,Female
363879,Year,2013,E92000001,England,29,29,1,Male
729727,Year,2013,E92000001,England,29,29,0,All
373510,Year,2014,E92000001,England,29,29,2,Female
375543,Year,2014,E92000001,England,29,29,1,Male
749053,Year,2014,E92000001,England,29,29,0,All
377262,Year,2015,E92000001,England,29,29,1,Male
374995,Year,2015,E92000001,England,29,29,2,Female
752257,Year,2015,E92000001,England,29,29,0,All
377153,Year,2016,E92000001,England,30,30,2,Female
380481,Year,2016,E92000001,England,30,30,1,Male
757634,Year,2016,E92000001,England,30,30,0,All
370842,Year,2013,E92000001,England,30,30,2,Female
366404,Year,2013,E92000001,England,30,30,1,Male
367575,Year,2014,E92000001,England,30,30,2,Female
737246,Year,2013,E92000001,England,30,30,0,All
365510,Year,2014,E92000001,England,30,30,1,Male
733085,Year,2014,E92000001,England,30,30,0,All
376358,Year,2015,E92000001,England,30,30,2,Female
378025,Year,2015,E92000001,England,30,30,1,Male
754383,Year,2015,E92000001,England,30,30,0,All
377388,Year,2016,E92000001,England,31,31,2,Female
381233,Year,2016,E92000001,England,31,31,1,Male
758621,Year,2016,E92000001,England,31,31,0,All
371696,Year,2013,E92000001,England,31,31,2,Female
366111,Year,2013,E92000001,England,31,31,1,Male
737807,Year,2013,E92000001,England,31,31,0,All
371867,Year,2014,E92000001,England,31,31,2,Female
368257,Year,2014,E92000001,England,31,31,1,Male
740124,Year,2014,E92000001,England,31,31,0,All
369406,Year,2015,E92000001,England,31,31,2,Female
737768,Year,2015,E92000001,England,31,31,0,All
368362,Year,2015,E92000001,England,31,31,1,Male
370708,Year,2016,E92000001,England,32,32,2,Female
370825,Year,2016,E92000001,England,32,32,1,Male
741533,Year,2016,E92000001,England,32,32,0,All
374412,Year,2013,E92000001,England,32,32,2,Female
370117,Year,2013,E92000001,England,32,32,1,Male
744529,Year,2013,E92000001,England,32,32,0,All
372644,Year,2014,E92000001,England,32,32,2,Female
367344,Year,2014,E92000001,England,32,32,1,Male
739988,Year,2014,E92000001,England,32,32,0,All
373691,Year,2015,E92000001,England,32,32,2,Female
370485,Year,2015,E92000001,England,32,32,1,Male
744176,Year,2015,E92000001,England,32,32,0,All
374621,Year,2016,E92000001,England,33,33,2,Female
746768,Year,2016,E92000001,England,33,33,0,All
372147,Year,2016,E92000001,England,33,33,1,Male
371301,Year,2013,E92000001,England,33,33,1,Male
374859,Year,2013,E92000001,England,33,33,2,Female
746160,Year,2013,E92000001,England,33,33,0,All
375263,Year,2014,E92000001,England,33,33,2,Female
371034,Year,2014,E92000001,England,33,33,1,Male
746297,Year,2014,E92000001,England,33,33,0,All
374267,Year,2015,E92000001,England,33,33,2,Female
368677,Year,2015,E92000001,England,33,33,1,Male
374856,Year,2016,E92000001,England,34,34,2,Female
742944,Year,2015,E92000001,England,33,33,0,All
370211,Year,2016,E92000001,England,34,34,1,Male
745067,Year,2016,E92000001,England,34,34,0,All
358459,Year,2013,E92000001,England,34,34,2,Female
357824,Year,2013,E92000001,England,34,34,1,Male
716283,Year,2013,E92000001,England,34,34,0,All
375549,Year,2014,E92000001,England,34,34,2,Female
372166,Year,2014,E92000001,England,34,34,1,Male
747715,Year,2014,E92000001,England,34,34,0,All
376423,Year,2015,E92000001,England,34,34,2,Female
372334,Year,2015,E92000001,England,34,34,1,Male
748757,Year,2015,E92000001,England,34,34,0,All
376910,Year,2016,E92000001,England,35,35,2,Female
373513,Year,2016,E92000001,England,35,35,1,Male
750423,Year,2016,E92000001,England,35,35,0,All
333572,Year,2013,E92000001,England,35,35,2,Female
667971,Year,2013,E92000001,England,35,35,0,All
334399,Year,2013,E92000001,England,35,35,1,Male
359272,Year,2014,E92000001,England,35,35,2,Female
357950,Year,2014,E92000001,England,35,35,1,Male
717222,Year,2014,E92000001,England,35,35,0,All
376740,Year,2015,E92000001,England,35,35,2,Female
373252,Year,2015,E92000001,England,35,35,1,Male
377659,Year,2016,E92000001,England,36,36,2,Female
749992,Year,2015,E92000001,England,35,35,0,All
374278,Year,2016,E92000001,England,36,36,1,Male
751937,Year,2016,E92000001,England,36,36,0,All
328272,Year,2013,E92000001,England,36,36,2,Female
329234,Year,2013,E92000001,England,36,36,1,Male
657506,Year,2013,E92000001,England,36,36,0,All
334422,Year,2014,E92000001,England,36,36,2,Female
334445,Year,2014,E92000001,England,36,36,1,Male
668867,Year,2014,E92000001,England,36,36,0,All
360640,Year,2015,E92000001,England,36,36,2,Female
358647,Year,2015,E92000001,England,36,36,1,Male
719287,Year,2015,E92000001,England,36,36,0,All
361577,Year,2016,E92000001,England,37,37,2,Female
359594,Year,2016,E92000001,England,37,37,1,Male
721171,Year,2016,E92000001,England,37,37,0,All
335228,Year,2013,E92000001,England,37,37,2,Female
333184,Year,2013,E92000001,England,37,37,1,Male
668412,Year,2013,E92000001,England,37,37,0,All
329073,Year,2014,E92000001,England,37,37,2,Female
329184,Year,2014,E92000001,England,37,37,1,Male
658257,Year,2014,E92000001,England,37,37,0,All
335705,Year,2015,E92000001,England,37,37,2,Female
335093,Year,2015,E92000001,England,37,37,1,Male
670798,Year,2015,E92000001,England,37,37,0,All
336222,Year,2016,E92000001,England,38,38,2,Female
672364,Year,2016,E92000001,England,38,38,0,All
336142,Year,2016,E92000001,England,38,38,1,Male
341993,Year,2013,E92000001,England,38,38,2,Female
339876,Year,2013,E92000001,England,38,38,1,Male
681869,Year,2013,E92000001,England,38,38,0,All
335935,Year,2014,E92000001,England,38,38,2,Female
333472,Year,2014,E92000001,England,38,38,1,Male
669407,Year,2014,E92000001,England,38,38,0,All
330155,Year,2015,E92000001,England,38,38,2,Female
329906,Year,2015,E92000001,England,38,38,1,Male
660061,Year,2015,E92000001,England,38,38,0,All
330797,Year,2016,E92000001,England,39,39,2,Female
330319,Year,2016,E92000001,England,39,39,1,Male
661116,Year,2016,E92000001,England,39,39,0,All
348674,Year,2013,E92000001,England,39,39,2,Female
344742,Year,2013,E92000001,England,39,39,1,Male
693416,Year,2013,E92000001,England,39,39,0,All
339722,Year,2014,E92000001,England,39,39,1,Male
342529,Year,2014,E92000001,England,39,39,2,Female
682251,Year,2014,E92000001,England,39,39,0,All
337036,Year,2015,E92000001,England,39,39,2,Female
333744,Year,2015,E92000001,England,39,39,1,Male
670780,Year,2015,E92000001,England,39,39,0,All
338099,Year,2016,E92000001,England,40,40,2,Female
334158,Year,2016,E92000001,England,40,40,1,Male
672257,Year,2016,E92000001,England,40,40,0,All
363431,Year,2013,E92000001,England,40,40,2,Female
360126,Year,2013,E92000001,England,40,40,1,Male
723557,Year,2013,E92000001,England,40,40,0,All
349278,Year,2014,E92000001,England,40,40,2,Female
344557,Year,2014,E92000001,England,40,40,1,Male
693835,Year,2014,E92000001,England,40,40,0,All
343758,Year,2015,E92000001,England,40,40,2,Female
340145,Year,2015,E92000001,England,40,40,1,Male
683903,Year,2015,E92000001,England,40,40,0,All
344442,Year,2016,E92000001,England,41,41,2,Female
340206,Year,2016,E92000001,England,41,41,1,Male
684648,Year,2016,E92000001,England,41,41,0,All
378691,Year,2013,E92000001,England,41,41,2,Female
374637,Year,2013,E92000001,England,41,41,1,Male
753328,Year,2013,E92000001,England,41,41,0,All
363609,Year,2014,E92000001,England,41,41,2,Female
359920,Year,2014,E92000001,England,41,41,1,Male
723529,Year,2014,E92000001,England,41,41,0,All
349909,Year,2015,E92000001,England,41,41,2,Female
344650,Year,2015,E92000001,England,41,41,1,Male
351126,Year,2016,E92000001,England,42,42,2,Female
694559,Year,2015,E92000001,England,41,41,0,All
345367,Year,2016,E92000001,England,42,42,1,Male
696493,Year,2016,E92000001,England,42,42,0,All
393523,Year,2013,E92000001,England,42,42,2,Female
384124,Year,2013,E92000001,England,42,42,1,Male
777647,Year,2013,E92000001,England,42,42,0,All
379033,Year,2014,E92000001,England,42,42,2,Female
374547,Year,2014,E92000001,England,42,42,1,Male
753580,Year,2014,E92000001,England,42,42,0,All
364274,Year,2015,E92000001,England,42,42,2,Female
360403,Year,2015,E92000001,England,42,42,1,Male
724677,Year,2015,E92000001,England,42,42,0,All
365008,Year,2016,E92000001,England,43,43,2,Female
360832,Year,2016,E92000001,England,43,43,1,Male
725840,Year,2016,E92000001,England,43,43,0,All
383541,Year,2013,E92000001,England,43,43,2,Female
375210,Year,2013,E92000001,England,43,43,1,Male
758751,Year,2013,E92000001,England,43,43,0,All
393520,Year,2014,E92000001,England,43,43,2,Female
384124,Year,2014,E92000001,England,43,43,1,Male
777644,Year,2014,E92000001,England,43,43,0,All
379488,Year,2015,E92000001,England,43,43,2,Female
375073,Year,2015,E92000001,England,43,43,1,Male
754561,Year,2015,E92000001,England,43,43,0,All
375864,Year,2016,E92000001,England,44,44,1,Male
380164,Year,2016,E92000001,England,44,44,2,Female
756028,Year,2016,E92000001,England,44,44,0,All
393115,Year,2013,E92000001,England,44,44,2,Female
776610,Year,2013,E92000001,England,44,44,0,All
383495,Year,2013,E92000001,England,44,44,1,Male
383534,Year,2014,E92000001,England,44,44,2,Female
375282,Year,2014,E92000001,England,44,44,1,Male
758816,Year,2014,E92000001,England,44,44,0,All
393885,Year,2015,E92000001,England,44,44,2,Female
384869,Year,2015,E92000001,England,44,44,1,Male
394462,Year,2016,E92000001,England,45,45,2,Female
778754,Year,2015,E92000001,England,44,44,0,All
385225,Year,2016,E92000001,England,45,45,1,Male
779687,Year,2016,E92000001,England,45,45,0,All
392524,Year,2013,E92000001,England,45,45,2,Female
383330,Year,2013,E92000001,England,45,45,1,Male
775854,Year,2013,E92000001,England,45,45,0,All
393188,Year,2014,E92000001,England,45,45,2,Female
383512,Year,2014,E92000001,England,45,45,1,Male
776700,Year,2014,E92000001,England,45,45,0,All
375877,Year,2015,E92000001,England,45,45,1,Male
383909,Year,2015,E92000001,England,45,45,2,Female
759786,Year,2015,E92000001,England,45,45,0,All
376317,Year,2016,E92000001,England,46,46,1,Male
384481,Year,2016,E92000001,England,46,46,2,Female
760798,Year,2016,E92000001,England,46,46,0,All
396792,Year,2013,E92000001,England,46,46,2,Female
390290,Year,2013,E92000001,England,46,46,1,Male
392645,Year,2014,E92000001,England,46,46,2,Female
787082,Year,2013,E92000001,England,46,46,0,All
383207,Year,2014,E92000001,England,46,46,1,Male
775852,Year,2014,E92000001,England,46,46,0,All
393603,Year,2015,E92000001,England,46,46,2,Female
383834,Year,2015,E92000001,England,46,46,1,Male
393800,Year,2016,E92000001,England,47,47,2,Female
777437,Year,2015,E92000001,England,46,46,0,All
777816,Year,2016,E92000001,England,47,47,0,All
384016,Year,2016,E92000001,England,47,47,1,Male
399209,Year,2013,E92000001,England,47,47,2,Female
388553,Year,2013,E92000001,England,47,47,1,Male
787762,Year,2013,E92000001,England,47,47,0,All
396892,Year,2014,E92000001,England,47,47,2,Female
390157,Year,2014,E92000001,England,47,47,1,Male
787049,Year,2014,E92000001,England,47,47,0,All
393065,Year,2015,E92000001,England,47,47,2,Female
776611,Year,2015,E92000001,England,47,47,0,All
383546,Year,2015,E92000001,England,47,47,1,Male
393156,Year,2016,E92000001,England,48,48,2,Female
383658,Year,2016,E92000001,England,48,48,1,Male
776814,Year,2016,E92000001,England,48,48,0,All
400859,Year,2013,E92000001,England,48,48,2,Female
390375,Year,2013,E92000001,England,48,48,1,Male
791234,Year,2013,E92000001,England,48,48,0,All
388201,Year,2014,E92000001,England,48,48,1,Male
399344,Year,2014,E92000001,England,48,48,2,Female
787545,Year,2014,E92000001,England,48,48,0,All
397316,Year,2015,E92000001,England,48,48,2,Female
390295,Year,2015,E92000001,England,48,48,1,Male
787611,Year,2015,E92000001,England,48,48,0,All
397356,Year,2016,E92000001,England,49,49,2,Female
390608,Year,2016,E92000001,England,49,49,1,Male
787964,Year,2016,E92000001,England,49,49,0,All
387151,Year,2013,E92000001,England,49,49,1,Male
396691,Year,2013,E92000001,England,49,49,2,Female
783842,Year,2013,E92000001,England,49,49,0,All
401075,Year,2014,E92000001,England,49,49,2,Female
390142,Year,2014,E92000001,England,49,49,1,Male
791217,Year,2014,E92000001,England,49,49,0,All
399660,Year,2015,E92000001,England,49,49,2,Female
388255,Year,2015,E92000001,England,49,49,1,Male
787915,Year,2015,E92000001,England,49,49,0,All
399495,Year,2016,E92000001,England,50,50,2,Female
388288,Year,2016,E92000001,England,50,50,1,Male
787783,Year,2016,E92000001,England,50,50,0,All
388016,Year,2013,E92000001,England,50,50,2,Female
379474,Year,2013,E92000001,England,50,50,1,Male
767490,Year,2013,E92000001,England,50,50,0,All
396708,Year,2014,E92000001,England,50,50,2,Female
783475,Year,2014,E92000001,England,50,50,0,All
386767,Year,2014,E92000001,England,50,50,1,Male
401127,Year,2015,E92000001,England,50,50,2,Female
389939,Year,2015,E92000001,England,50,50,1,Male
791066,Year,2015,E92000001,England,50,50,0,All
401019,Year,2016,E92000001,England,51,51,2,Female
389497,Year,2016,E92000001,England,51,51,1,Male
790516,Year,2016,E92000001,England,51,51,0,All
378573,Year,2013,E92000001,England,51,51,2,Female
372036,Year,2013,E92000001,England,51,51,1,Male
750609,Year,2013,E92000001,England,51,51,0,All
387863,Year,2014,E92000001,England,51,51,2,Female
378799,Year,2014,E92000001,England,51,51,1,Male
766662,Year,2014,E92000001,England,51,51,0,All
396881,Year,2015,E92000001,England,51,51,2,Female
386424,Year,2015,E92000001,England,51,51,1,Male
783305,Year,2015,E92000001,England,51,51,0,All
396381,Year,2016,E92000001,England,52,52,2,Female
386095,Year,2016,E92000001,England,52,52,1,Male
782476,Year,2016,E92000001,England,52,52,0,All
